Tweet_id,Target,Text,Error Label,Span,Span Label,Correct Span,Category,Category Label,Correct Categories,Target Label,Correct Targets,Notes
1520713472765571072,Greek,"@selmagokcen04 Maksat Ramazan ismini kullanarak İslama hakaret,ne şerefsiz bunlar, ne yunan tohumu atalarımızın denize dökmediği yunan artıkları bunlar.",,"ne yunan tohumu,yunan artıkları bunlar",Correct,,"Swearing; Insult; Defamation; Dehumanization,Swearing; Insult; Defamation; Dehumanization",Correct,,Correct,,
1554568597644754945,Greek,@username @username @username Senden daha Güzel bir gavat mi var doğru ya senin liderin PKK ile FETO ile siyonist İsrail ile kol kola gezmeyi iyi biliyor bu ülkede iç savaş kaçınılmaz ilk fırsatta sızın gibi Yunan Ermeni bozması hayinleri temizlemek gerekiyor çünkü daha kurtuluş savaşı bitmedi 8 ay kaldı,,"Yunan Ermeni bozması hayinleri temizlemek gerekiyor,sızın gibi Yunan Ermeni bozması hayinleri temizlemek gerekiyor",Incomplete, bu ülkede iç savaş kaçınılmaz ilk fırsatta sızın gibi Yunan Ermeni bozması hayinleri temizlemek gerekiyor çünkü daha kurtuluş savaşı bitmedi 8 ay kaldı,"Threat of Enmity; War; Attack; Murder; or Harm,",Incomplete,,Correct,,
1568340169253867520,Greek,"#Yunan'ın sıradaki hamlesi: Parlamentolarından çıkaracakları kararla, 6 mil olan karasularını, uygulamaya çalıştıkları o sözde 10 millik hava sahasına güya eşitleyecekler.

#Türkiye için bu, elbette ki ""savaş sebebi"" ! Pişman edeceğiz !

""#Türkiye bize saldırdı"" da diyecekler..",,elbette ki 'savaş sebebi' ! Pişman edeceğiz !,Correct,,Threat of Enmity; War; Attack; Murder; or Harm,Correct,,Correct,,
1572552498984144897,Greek,"@yenisafak BM yi yıllardan beri kullanan senle fetö yandaşlarıydı.
Yunan gavuru saldırmadan bahsediyor 
Adalar için şimdi ye 10 kez ssldırmıştık",,Yunan gavuru,Incomplete,"Yunan gavuru, Adalar için şimdi ye 10 kez ssldırmıştık",Swearing; Insult; Defamation; Dehumanization,Incomplete,"Swearing; Insult; Defamation; Dehumanization, Threat of Enmity; War; Attack; Murder; or Harm",Correct,,
1553649340425568256,Greek,"@username Mustafa Kemal Atatürk cephe de bile namaz kılan biriydi,ona müslüman değil diyen gerçek bir Yunan tohumu dur.",,gerçek bir Yunan tohumu,Correct,,Swearing; Insult; Defamation; Dehumanization,Correct,,Correct,,
1502256319620866053,Greek,@username Yunan dölü. Az kaldı bekle.,,"Yunan dölü,Az kaldı bekle.",Correct,,"Swearing; Insult; Defamation; Dehumanization,Threat of Enmity; War; Attack; Murder; or Harm",Correct,,Correct,,
1566069561060909057,Greek,#TEKNOFESTKARADENİZ Yerli ve milli silahlar dan ANCAK Namussuz kanı bozuk ermeni yunan haçlı kanı taşıyan şerefsiz hain ler rahatsız olur.,,Namussuz kanı bozuk ermeni yunan haçlı kanı taşıyan şerefsiz hain ler,Correct,,Swearing; Insult; Defamation; Dehumanization,Correct,,Incomplete,"Greek, Armenian, Christian",
1624878637429272581,Immigrant/Refugee,@username Bizim kendi vatandaşımızı sahip çıkamıyoruz alın kendini bakın dünyanın enayisi Türkiye’mi #UElkemdemuelteciistemiyorum #UElkemdeSığınmacıİstemiyorum #AfganlarGelmesin,,"alın kendini bakın dünyanın enayisi Türkiye’mi,#UElkemdemuelteciistemiyorum #UElkemdeSığınmacıİstemiyorum #AfganlarGelmesin",Incomplete,"i,#UElkemdemuelteciistemiyorum #UElkemdeSığınmacıİstemiyorum #AfganlarGelmesin",Exclusive/Discriminatory Discourse,Correct,,Correct,,
1624511305351671812,Immigrant/Refugee,NE MUTLU TÜRKÜM DİYENE🇹🇷 #ülkemdemülteciistemiyorum,,#ülkemdemülteciistemiyorum,Correct,,Exclusive/Discriminatory Discourse,Correct,,Correct,,
1624418614773178369,Immigrant/Refugee,#UElkemdeMuelteciİstemiyorum #uelkemdeORUSPUcocuguSURİYELİistemiyorum #idam #artıkidamgelsin,,"#UElkemdeMuelteciİstemiyorum #uelkemdeORUSPUcocuguSURİYELİistemiyorum,#idam #artıkidamgelsin",Correct,,"Swearing; Insult; Defamation; Dehumanization,Threat of Enmity; War; Attack; Murder; or Harm",Correct,,Correct,,
1624175519569702912,Immigrant/Refugee,Ülkemizde yaptığınız misafirlik fazla uzadı #ülkemdemülteciistemiyorum #UElkemdeSuriyeliİstemiyorum #uelkemdeoruspucocuğuistemiyorum,,"Ülkemizde yaptığınız misafirlik fazla uzadı,#ülkemdemülteciistemiyorum #UElkemdeSuriyeliİstemiyorum #uelkemdeoruspucocuğuistemiyorum",Correct,,"Exclusive/Discriminatory Discourse,Swearing; Insult; Defamation; Dehumanization",Correct,,Correct,,
1623703403925848065,Immigrant/Refugee,"@username #ülkemdemülteciistemiyorum
#YurtlardaSuriyeliIstemiyoruz",,#ülkemdemülteciistemiyorum #YurtlardaSuriyeliIstemiyoruz,Correct,,Exclusive/Discriminatory Discourse,Correct,,Correct,,
1623822087906361350,Immigrant/Refugee,"Suriyeliler, enkaz bölgesinde tur atıp, gülerek dalga geçti.

Ulan ne aşağılık, duygusuz milletsiniz. Bir kez daha nefret ettim sizden. Allah sizi bildiği gibi yapsın. 😡😡😡 https://t.co/corHXGYnvJ",,"Ulan ne aşağılık, duygusuz milletsiniz,Allah sizi bildiği gibi yapsın",Correct,,"Swearing; Insult; Defamation; Dehumanization,Threat of Enmity; War; Attack; Murder; or Harm",Correct,,Correct,,
1623785842052308994,Immigrant/Refugee,İĞRENÇ İNSANLAR İNSAN DEMEYE BİN ŞAHİT!!!! ALLAH BUNLARINDA BUNLARI ÜLKEMİZE BULAŞTIRANLARIN DA BELASINI VERSİN!!! #suriyeliler #ülkemdesuriyeliistemiyorum #ülkemdemülteciistemiyorum https://t.co/lct0YYvi8T,,İĞRENÇ İNSANLAR İNSAN DEMEYE BİN ŞAHİT!!!! ALLAH BUNLARINDA BUNLARI ÜLKEMİZE BULAŞTIRANLARIN DA BELASINI VERSİN!!!,Incomplete,İĞRENÇ İNSANLAR İNSAN DEMEYE BİN ŞAHİT!!!! ALLAH BUNLARINDA BUNLARI ÜLKEMİZE BULAŞTIRANLARIN DA BELASINI VERSİN!!! #suriyeliler #ülkemdesuriyeliistemiyorum #ülkemdemülteciistemiyorum,Swearing; Insult; Defamation; Dehumanization,Correct,,Correct,,
1623426865716240397,Immigrant/Refugee,"İyi niyetle ülkemize sözde sığınmacı olarak gemiş adi şerefsizleri artık istemiyoruz #UElkemdemuelteciistemiyorum diyoruz yeter artık biz zorgünler geçirirken gelmişler bizim dükkanlarımızı yağmaliyolar artık yeter bunların hepsi gitsin biz istemiyoruz
@username 
@username",,"sözde sığınmacı olarak gemiş adi şerefsizleri,bunların hepsi gitsin biz istemiyoruz",Correct,,"Swearing; Insult; Defamation; Dehumanization,Exclusive/Discriminatory Discourse",Correct,,Correct,,
1623814757584187392,Immigrant/Refugee,"#Ülkemdemülteciistemiyorum !! Irçılıksa ırçılık, faşizimse faşizim !!! Geldikleri gibi gönderin !! Yoksa iş başka yerlere gidecek !! Getirende gelmesine vesile olanda altından kalkamaz bu vebalin !!!",,"#Ülkemdemülteciistemiyorum !! Irçılıksa ırçılık, faşizimse faşizim !!!, Geldikleri gibi gönderin !! Yoksa iş başka yerlere gidecek !!",Correct,,Exclusive/Discriminatory Discourse,Incomplete,"Exclusive/Discriminatory Discourse, Threat of Enmity; War; Attack; Murder; or Harm",Correct,,
1390404371503063046,Jew,"#KuduesBizimdir 
Kahrolsun abd
Kahrolsun İsrail 
Kahrolsun İngiltere 
Kahrolsun işbirlikçi hainler https://t.co/47MGv0odIh",,Kahrolsun abd Kahrolsun İsrail Kahrolsun İngiltere Kahrolsun işbirlikçi hainler,Correct,,Threat of Enmity; War; Attack; Murder; or Harm,Correct,,Correct,,
1513343940744855561,Jew,"Filistin'de 6 yetim çocuk annesi 47Y Ghada'yı vurup ölmesi için başında 1 saat bekleyen siyonistin askerlerin  görüntüsü ortaya çıktı.
İsrail işgaline karşı yapılan saldırılara Hümenist taklanlara bu görüntü izleye izleye işgalin gerçeğini öğrensin.
#Katilİsrail
#Filistin 
#Kudüs https://t.co/yJSeNbK0Vx",,"siyonistin askerlerin,#Katilİsrail",Incomplete,#Katilİsrail,"Exaggeration; Generalization; Attribution; Distortion,Swearing; Insult; Defamation; Dehumanization",,,,,
1517080472169426944,Jew,"بسم الله الرحمن الرحيم
"" Sakın Ümidini Kesenlerden Olma.""
(Hicr Sûresi 55. Âyet)

Allah’ın Kafirlere karşı sana zafer 
vermesi yakındır.. 
🔹Sabret…
🔹Say et…
#kudues 
#KuduesBizimdir 
#Kuduesİslamındır 
#teröristdevletiisrail
#işgalciisrail
#katilisrail 
#Ramazan2022 https://t.co/N5PUjHdbsD",,"Allah’ın Kafirlere karşı sana zafer vermesi yakındır..,#teröristdevletiisrail #işgalciisrail #katilisrail",Correct,,"Threat of Enmity; War; Attack; Murder; or Harm,Swearing; Insult; Defamation; Dehumanization",Correct,,Correct,,
1393154728775856132,Jew,"@username #KuduseBayramGelsin
   @username 
#Kahrolsunİsrail",,#Kahrolsunİsrail,Correct,,Threat of Enmity; War; Attack; Murder; or Harm,Correct,,Correct,,
1536413104606695433,Jew,Kurdun dişine kandeydi sırayla dağda şehirde  teker teker hepiniz ağ babalariniz itrail abd eğer leşlerinizi daha taşa kurda kuşa yem etmezsek gök girsin kızıl çıksın koçyigitlerin kanını yerde koyarsak kanımız kurusun  🇹🇷🇹🇷🇹🇷🇹🇷🤘🤘🤘🤘🤘🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷 https://t.co/T1Wq4dMqLY,,Kurdun dişine kandeydi sırayla dağda şehirde teker teker hepiniz ağ babalariniz itrail abd eğer leşlerinizi daha taşa kurda kuşa yem etmezsek gök girsin kızıl çıksın koçyigitlerin kanını yerde koyarsak kanımız kurusun,Correct,,Threat of Enmity; War; Attack; Murder; or Harm,Correct,,Correct,,
1391029943811837961,Jew,"SİYONİST Yahudiler insan değildir!

Onlar insan kılığına girmiş merhametten, insanlıktan, şereften ve izzetten zerre nasibini almamış adi yaratıklardır!

#MescidiAksaYanlızDeğildir 
#MescidiAksaOnurumuzdur https://t.co/XGubfthYGu",,"SİYONİST Yahudiler insan değildir! Onlar insan kılığına girmiş merhametten, insanlıktan, şereften ve izzetten zerre nasibini almamış adi yaratıklardır!",Correct,,Swearing; Insult; Defamation; Dehumanization,Correct,,Correct,,
1394166843393384448,Jew,"Katil İsrail! Masumları katleden çocuk yaşlı büyük küçük demeden öldüren, şehit eden katil İsrail! Bu videoya da bir açıklaman var mı? @YairNetanyahu  Nefretinizde boğulun! Kudüs İslam'ındır! 🇵🇸🇹🇷
#GazzaUnderAttack  #SonunGeldiKoepekİsrail #GazzedeSoykırım #FilistinYalnızDeğil https://t.co/OJfgsh5Me2",Erroneous,"Katil İsrail! Masumları katleden çocuk yaşlı büyük küçük demeden öldüren, şehit eden katil İsrail! Bu videoya da bir açıklaman var mı?",Incomplete,"Katil İsrail! Masumları katleden çocuk yaşlı büyük küçük demeden öldüren, şehit eden katil İsrail!",Swearing; Insult; Defamation; Dehumanization,Correct,,Correct,,İngilizce hashtag
1392838771176058887,Jew,İsrail bize saldırıcakmış  israilin nüfusu 10 M   ENES BATURUN 15 M takipçisi  var bence bi daha düşünsünler😽 @username #Katilİsrail,,#Katilİsrail,Correct,,Swearing; Insult; Defamation; Dehumanization,Correct,,Correct,,
1385938987592847361,Jew,"Terörist netenyahu #zalim itrail pisrail rejimi için yaşasın cehennem jıbo zalime xinxarenra biji cehennemî zümera 
#KudüsKırmızıCizgimizdir",Erroneous,Terörist netenyahu #zalim itrail,,,Swearing; Insult; Defamation; Dehumanization,,,,,Türkçe değil
1530705781363974145,Jew,"SONDAKİKA: İşgalci İsrail hükümeti, bugün (Pazar) sabah saatlerinden itibaren başlayacak olan yürüyüş için; #MescidiAksa’ya baskın düzenlemek isteyen işgalci fanatik Yahudilerin Harem-i Şerif’in içine girmesine onay verdi.

#KudüsBizimdir",,işgalci fanatik Yahudilerin Harem-i Şerif’in içine girmesine onay verdi.,Incomplete,işgalci fanatik Yahudilerin ,Exaggeration; Generalization; Attribution; Distortion,Correct,,Correct,,
1394747393225154569,Jew,"ALLAH BELANI VERSİN İTRAİL!
#ResistGaza https://t.co/d51vtjk6MF",Erroneous,ALLAH BELANI VERSİN İTRAİL!,,,Threat of Enmity; War; Attack; Murder; or Harm,,,,,İngilizce hashtag
1393505488453525508,Jew,"@username BİZİM HAYALİMİZ İsrail'in YOK OLUŞU!
 #Katilİsrail",,BİZİM HAYALİMİZ İsrail'in YOK OLUŞU!,Incomplete,"BİZİM HAYALİMİZ İsrail'in YOK OLUŞU!, #Katilİsrail",Threat of Enmity; War; Attack; Murder; or Harm,Incomplete,"Threat of Enmity; War; Attack; Murder; or Harm, Swearing; Insult; Defamation; Dehumanization",Correct,,
1539660010397245440,Jew,@username Hayır hayır hayır olamaz kıyamet kopusun olamaz #FreeAhmadManasra kahrolası itrail köpekleri biricik Ahmed i özgür bırakın. Terörist İsrail katil zalim yaratık vahşi İsrail #filistintutuklarinhalkına #filistin #kudus #mescidiaksai̇slamındır,Erroneous,"kahrolası itrail köpekleri,vahşi İsrail,terörist İsrail katil zalim yaratık",,,"Swearing; Insult; Defamation; Dehumanization,Swearing; Insult; Defamation; Dehumanization,Swearing; Insult; Defamation; Dehumanization",,,,,İngilizce hashtag
1395498431712485380,Jew,@username Bu bir kazanç değil ama eldeki imkânlara bakınca gerçekten bir kazanç etrafı komple araplarla ve müslüman lar ile çevrili itrail  bunları yapabiliyorsa filistin için kazanç arap toplulukları için rezalet ve kepazelik,,itrail,Correct,,Swearing; Insult; Defamation; Dehumanization,Correct,,Correct,,
1391751736205926402,Jew,"Beni israilli siyonist yahudiler sizin bunları neden yaptığınız belli 
Son peygamber sizden gelmedi diye Filistinli kardeşlerimizin dünyasını yerle bir ediyorsunuz sırf Peygamberimizin ümmeti diye 
İşte siz bu kadar zavallısınız 
#MescidiAksaOnurumuzdur",,Beni israilli siyonist yahudiler sizin bunları neden yaptığınız belli Son peygamber sizden gelmedi diye Filistinli kardeşlerimizin dünyasını yerle bir ediyorsunuz sırf Peygamberimizin ümmeti diye İşte siz bu kadar zavallısınız,Correct,,Exaggeration; Generalization; Attribution; Distortion,Correct,,Correct,,
1393368309861691393,Jew,"Fanatik Yahudiler Yafa'da Filistinlilere ait bir evi, içinde çocukların da olduğunu bile bile ateşe verdiler. Yangın çıkarmakta kullandıkları molotof kokteyllerinden geri kalanları da evin etrafında bıraktılar. 

Allahın gazabı üstüne olsun İsrail..

 #KudüsBizimdir https://t.co/4zJk7m5gvP",,"Fanatik Yahudiler Yafa'da Filistinlilere ait bir evi, içinde çocukların da olduğunu bile bile ateşe verdiler. Yangın çıkarmakta kullandıkları molotof kokteyllerinden geri kalanları da evin etrafında bıraktılar.",Incomplete,"Fanatik Yahudiler Yafa'da Filistinlilere ait bir evi, içinde çocukların da olduğunu bile bile ateşe verdiler. Yangın çıkarmakta kullandıkları molotof kokteyllerinden geri kalanları da evin etrafında bıraktılar.,Allahın gazabı üstüne olsun İsrail..
",Exaggeration; Generalization; Attribution; Distortion,Incomplete,"Exaggeration; Generalization; Attribution; Distortion,Threat of Enmity; War; Attack; Murder; or Harm, Swearing; Insult; Defamation; Dehumanization",Correct,,
1390924116216238082,Jew,"Ne istiyorsunuz bu insanlardan arkadaş, ne kadar adi bir milletmişsiniz siz yaa!!! #israil #katilisrail #ayıptır #FilistinYanlızdeğildir https://t.co/qSM3fRkzTu",,ne kadar adi bir milletmişsiniz siz yaa!!!,Incomplete,"ne kadar adi bir milletmişsiniz siz yaa!!!, #katilisrail",Swearing; Insult; Defamation; Dehumanization,Incomplete,"Swearing; Insult; Defamation; Dehumanization,Swearing; Insult; Defamation; Dehumanization",Correct,,
1393067847434256386,Jew,"1948 de kurulan iblisler topluluğu israil bugün yaptığı çocuk katliamları ile kuruluşunu kutluyor.
#Katilisrail",,iblisler topluluğu israil,Incomplete,"iblisler topluluğu israil, #Katilisrail",Swearing; Insult; Defamation; Dehumanization,Incomplete,"Swearing; Insult; Defamation; Dehumanization,Swearing; Insult; Defamation; Dehumanization",Correct,,
1392523666332733440,Jew,"Tüm fedakarlıkları hak eden mübarek Mescid-i Aksa davasına hizmet etmek için mübarek Ramazan ayının son on gününde önemli bir cihat eylemi gerçekleştirmiş oldu...(Abd al-Fattah El-Awaisi, 12 Mayıs 2021)
#AksadaBaskınVar #MescidiAksa #israilTerorist",,mübarek Ramazan ayının son on gününde önemli bir cihat eylemi gerçekleştirmiş oldu...,Incomplete,"mübarek Ramazan ayının son on gününde önemli bir cihat eylemi gerçekleştirmiş oldu.., #israilTerorist",Threat of Enmity; War; Attack; Murder; or Harm,,,,,
1515585504217083904,Jew,"Allahım sen İsrail köpeğinin belasını ver. Kahret onları. Cehennemleeinden en güzel yerler ayır onlara🔥🔥😭😭
#Katilİsrail 
#Teröristisrail
#UYANÜMMETİMUHAMMED
🇵🇸🇹🇷🕌
https://t.co/6Oxua2dUbl",,"Allahım sen İsrail köpeğinin belasını ver. Kahret onları. Cehennemleeinden en güzel yerler ayır onlara🔥🔥😭😭,#Teröristisrail",Incomplete,"Allahım sen İsrail köpeğinin belasını ver. Kahret onları. Cehennemleeinden en güzel yerler ayır onlara🔥🔥😭😭
#Katilİsrail 
#Teröristisrail","Threat of Enmity; War; Attack; Murder; or Harm,Swearing; Insult; Defamation; Dehumanization",Correct,,Correct,,
1392658772322045954,Jew,Şu mübarek günde bunlari da yaptınız ya Allah sizin belanızı versin #katilisrail #Teroeristİsrail amina kodumun İsraili https://t.co/VbCJBCTMvV,,amina kodumun İsraili,Incomplete,Allah sizin belanızı versin #katilisrail #Teroeristİsrail amina kodumun İsraili,Swearing; Insult; Defamation; Dehumanization,Incomplete,"Threat of Enmity; War; Attack; Murder; or Harm, Swearing; Insult; Defamation; Dehumanization",Correct,,
1391100401508921348,Jew,"Ya Rabbim bu mübarek Kadir gecesi hürmetine Müslümanların ilk kıblesi olan Mescidi Aksa'yı azad eyle,Siyonist İsrail'i kahrı perişan eyle.
#kuduesbizimdir https://t.co/eFBWaeUvOJ",,Siyonist İsrail'i kahrı perişan eyle.,Correct,,Threat of Enmity; War; Attack; Murder; or Harm,Correct,,Correct,,
1391123607716237317,Jew,Bu iş kınamayla falan olacak iş değil mesela @username abi 5 İHA veya SİHA kaldırsa İsrail’in itleri kaçacak delik ararlar #Katilİsrail,,İsrail’in itleri,Incomplete,"5 İHA veya SİHA kaldırsa İsrail’in itleri kaçacak delik ararlar, #Katilİsrail",Swearing; Insult; Defamation; Dehumanization,Incomplete,"Threat of Enmity; War; Attack; Murder; or Harm, Swearing; Insult; Defamation; Dehumanization",Correct,,
1556299774269296640,Jew,@username Neden itrail alt yapısına saldırmıyorsunuz demir kubbe olur mesela 💪💪,,itrail,Incomplete,Neden itrail alt yapısına saldırmıyorsunuz demir kubbe olur mesela,Swearing; Insult; Defamation; Dehumanization,,,,,
1658495767265305088,Armenian,@meral_aksener Ermeni teyze.. sehit edenlerin ortagi oldugunuz PKK oldugunu neden acikca yazmiyorsun? Ermeniden olsa olsa ermeni ve pkk milliyetciligi beklenir..,,"Ermeni teyze.. sehit edenlerin ortagi oldugunuz PKK,Ermeniden olsa olsa ermeni ve pkk milliyetciligi beklenir",Correct,,"Exaggeration; Generalization; Attribution; Distortion,Exaggeration; Generalization; Attribution; Distortion",Correct,,Correct,,
1658474644113101056,Armenian,"@buluttbt @kilicdarogluk Atan uyansa ermeni kökenli pkk dostu kıçtaroğlunu, terörist cananı, ve sezgini görünce kalpten tekrar gider.",,ermeni kökenli pkk dostu,Correct,,Exaggeration; Generalization; Attribution; Distortion,,,,,
1658509553665822976,Armenian,@yekvucutcom Senin Atatürkü de yahudi hiristiyan ermeni doldurdu bir de vatandaşlık verdi üstelik Müslüman kisvesi ne büründürdü ve o neslin devamısın yeşim Salkım,,yahudi hiristiyan ermeni,Correct,yahudi hiristiyan ermeni doldurdu bir de vatandaşlık verdi,Exaggeration; Generalization; Attribution; Distortion,Correct,,Incomplete,"Jew, Christian, Armenian",
1658628941148566016,Armenian,@10larMedya Ben ehli sunetle kardeşim diğeri alevi süryani ermeni kardeşim değil istemez siz kardeş un ateşiniz bizide yakacak,,ermeni kardeşim değil istemez,Incomplete,alevi süryani ermeni kardeşim değil istemez siz kardeş un ateşiniz bizide yakacak,Exclusive/Discriminatory Discourse,Correct,,Incomplete,"Alevi, Armenian, Assyrian",
1658644845227811072,Armenian,@enderTurks @Keremkaygusuz7 @restitutorII je préfère etre apeller yobaz que ermeni dölü comme ta daronne 😂😂,Erroneous,ermeni dölü,,,Swearing; Insult; Defamation; Dehumanization,,,,,
1658751169445986048,Armenian,lan yavşak gevşek oğlan çocuğu homo lağım fareleri eşcinsel olurmuş lağım faresi ermeni tohumu https://t.co/kpJqCshosa,,lağım faresi ermeni tohumu,Correct,,Swearing; Insult; Defamation; Dehumanization,Correct,,Correct,,
1658479166885601024,Armenian,@ononyapayzeka @HeyDouglas7 @kilicdarogluk Len Ermeni @kilicdarogluk milletin işi gücü yokta sen Cumhurbaşkanı ol diye peşinden mi koşacak? Oğlum kazanamıyorsun zaten. Yorma milleti. CHP seçmeni bilmiyor olabilir ama sen Ermenisin? Biz neden sana oy verelim? Dedelerin de vatan haini. Sabiha Gökçen o yüzden bombaladı sizi. https://t.co/ZLsoGnCZdi,,"Len Ermeni,sen Ermenisin? Biz neden sana oy verelim? Dedelerin de vatan haini,Sabiha Gökçen o yüzden bombaladı sizi.",Correct,,"Swearing; Insult; Defamation; Dehumanization,Exclusive/Discriminatory Discourse,Threat of Enmity; War; Attack; Murder; or Harm",Correct,,Correct,,
1658435512238054912,Armenian,"@Yazi_Yorum__ Sıkıntı yok Yavrummmm 
Amerikanya'ya değil isteğin yere bi S*ktirol git vatanın senin gibilere ihtiyacı yok!
altını açsak kökünü çeksek ya Ermeni ya Yahudi karışımı sabetayist  çıkar.
Türk milliyetçileri varolduğu sürece daha çoook çenilersin!
🇹🇷🤘🇹🇷🤘🇹🇷",,Ermeni ya Yahudi karışımı sabetayist,Correct,,Exclusive/Discriminatory Discourse,Correct,,Incomplete,"Armenian, Jew",
1658201891015107072,Armenian,"@KemalMelissa @umitozdag Ümit özdağ ,arap düşmanı değil, tüm mültecileri göndericez dedi,ülkedeki ermeni ve diğerleri de dahil,
Terör örgütü yandaşları da dahil,anlayabil din değil mi .",,ülkedeki ermeni ve diğerleri de dahil,Correct,,Exclusive/Discriminatory Discourse,Correct,,Correct,,
1658124932016926976,Armenian,"@OrionEmpress @SireneOznur 12 Eylül darvesi sonrası sahte belgeler ile Anadolu çocuğu asan kripto, chpli sabataist Yahudi, ermeni taşnakçı torunu, darbeci uşağı hakimler gördük. Ölü chplilere oy kullandıran hakimler gördük.",,ermeni taşnakçı torunu,Incomplete," chpli sabataist Yahudi, ermeni taşnakçı torunu, ",Swearing; Insult; Defamation; Dehumanization,,,,,
1658115395155374080,Armenian,@ogeday_nigar toplanıp  sadat  gibi bir  güvenlik ekibi kurup  bu ermeni  döllerini domuz bağı ile  gebertmek lazım,,ermeni döllerini domuz bağı ile gebertmek lazım,Correct,,Threat of Enmity; War; Attack; Murder; or Harm,Incomplete,"Threat of Enmity; War; Attack; Murder; or Harm,Swearing; Insult; Defamation; Dehumanization",Correct,,
1658423576427393024,Armenian,sen türk halkından değilsinki...türk halkı adına konuşma hakkını nereden aldın...omurgasız sülüksünüz siz..asıl kimliklerinizi bile söyleyemeyen korkaklar sürüsüsünüz...ermeni olup kürdüm türküm aleviyim diye kendilerinizi gizleyen hainlersiniz..kemal bey ermeni değilmi ... https://t.co/bNf5QG9VAB,,"ermeni olup kürdüm türküm aleviyim diye kendilerinizi gizleyen hainlersiniz,kemal bey ermeni değilmi",Incomplete,.omurgasız sülüksünüz siz..asıl kimliklerinizi bile söyleyemeyen korkaklar sürüsüsünüz...ermeni olup kürdüm türküm aleviyim diye kendilerinizi gizleyen hainlersiniz..,"Exaggeration; Generalization; Attribution; Distortion,Swearing; Insult; Defamation; Dehumanization",Correct,,Correct,,
1658157621419945984,Armenian,@absurtolaylar Bakın akp yi desteklemiyorum ama o yardımlar insanlık adına yapıldı. Hangi siyasi görüşü etnik kökeni falan umrumda değil. Buna hayır diyen bir Ermeni kadar bile olamaz. Çünkü onlar yardıma geldiler.,,Buna hayır diyen bir Ermeni kadar bile olamaz.,Correct,,Exaggeration; Generalization; Attribution; Distortion,Correct,,Correct,,
1658205478818554112,Armenian,"@sicakmedya Ermeni kemal seloyu apoyu hapisteki pkk lıları bırakacaksın pkk yeniden dirilecek sayende karakol basacak bebek, polis, asker, öğretmen, işçi şehit edecek.",Erroneous,"ERMENI KEMAL,BEKLEYECEK BABAMIZ",,,"Swearing; Insult; Defamation; Dehumanization,Exclusive/Discriminatory Discourse",,,,,tweet yanlış
1658346535900306944,Armenian,"@YavuzGunesArt @misvakcaps Turkiye de hukumette yönetimdeki Recep Tayyip Erdogan
Suleyman Soylu 
Hulusi Akar
Hakan Fidan
sayesinde terörist katil ermeni yahudi pkk ypgliler istanbul ve diger şehirlerde bebekleri çocuklari öldüremiyor
Laikchpiphdptesil hukumetinde her sehirde yeniden bebeklere saldirir pkk https://t.co/0pb7ZTTGzz",,ermeni yahudi pkk ypgliler,Incomplete,terörist katil ermeni yahudi pkk ypgliler,Exaggeration; Generalization; Attribution; Distortion,Correct,,Incomplete,"Armenian, Jew",
1658432053094777088,Armenian,"@AylinErtekin34 Bütün teröristlerin anası chp babası da İsrail Vatikan Almanya İngiltere Fransa İsveç İtalya Amerika Kanada İran Ermeni yunan gibi ülkelerdir , bitti niyemi Kalkınamıyoruz gelisemiyoruz sebebi chp chp eşittir chp",,Ermeni yunan,Incomplete,Bütün teröristlerin anası chp babası da İsrail Vatikan Almanya İngiltere Fransa İsveç İtalya Amerika Kanada İran Ermeni yunan gibi ülkelerdir,Exaggeration; Generalization; Attribution; Distortion,Correct,,Incomplete,"Armenian, Greek",
1658433802459394048,Armenian,"@sultanvahdet @abcyalcinahmet Sen nesin necisin peki. Yunan mı, Rum mu? Ermeni mi? Onlar bile bu kadar Türk düşmanı olamaz.",,Ermeni mi ? Onlar bile bu kadar Türk düşmanı olamaz,Incomplete,"Yunan mı, Rum mu? Ermeni mi? Onlar bile bu kadar Türk düşmanı olamaz.",Exaggeration; Generalization; Attribution; Distortion,Correct,,Incomplete,"Armenian, Greek",
1658568122276762112,Armenian,@mervepep1 @olmazlaraaainat Lan ermeni pici hudapar benim askerime polisime öğretmene çocuklara asla silah dogrultmadi senin o savunduğun ermeniler hepsi ittifak için gittiler bir sıkıntı yok ama akp destekleyici hemen pkk ile aynı kefeye koydunuz lanet olsun sizin zihniyetinize gidin essek heykel seviciler,,lan ermeni pici,Correct,,Swearing; Insult; Defamation; Dehumanization,Correct,,Correct,,
1658475881852203008,Armenian,@kilicdarogluk Len Ermeni @kilicdarogluk milletin işi gücü yokta sen Cumhurbaşkanı ol diye peşinden mi koşacak? Oğlum kazanamıyorsun zaten. Yorma milleti. CHP seçmeni bilmiyor olabilir ama sen Ermenisin? Biz neden sana oy verelim? Dedelerin de vatan haini. Sabiha Gökçen o yüzden bombaladı sizi. https://t.co/qyinDrQ9dx,,"Len Ermeni,sen Ermenisin? Biz neden sana oy verelim? Dedelerin de vatan haini,Sabiha Gökçen o yüzden bombaladı sizi.",Correct,,"Swearing; Insult; Defamation; Dehumanization,Exclusive/Discriminatory Discourse,Threat of Enmity; War; Attack; Murder; or Harm",Correct,,Correct,,
